,first,second,count
33641,ple,oi,0
33642,ple,oie,0
33643,ple,oïd,0
33644,ple,atum,0
33645,ple,arienne,0
33646,ple,il[VB],0
33647,ple,bule,0
33648,ple,ble[VB],0
33649,ple,eron,0
33650,ple,oble,0
33651,ple,ois,0
33652,ple,sse,0
33653,ple,sses,0
33654,ple,s,0
33655,ple,éon,0
33656,ple,ach[VB],0
33657,ple,ais,0
33658,ple,[VB]},0
33659,ple,ément,0
33660,ple,é2,0
33661,ple,ot[VB],0
33662,ple,iche,0
33663,ple,isse,0
33664,ple,ill[VB],8
33665,ple,onn[VB],0
33666,ple,ott[VB],0
33667,ple,oure,0
33668,ple,crate,0
33669,ple,eton,0
33670,ple,vore,0
33671,ple,ième,13
33672,ple,as,0
33673,ple,en,0
33674,ple,èle,0
33675,ple,fi[VB],0
33676,ple,ment1,0
33677,ple,eret,0
33678,ple,el[VB],0
33679,ple,ell[VB],0
33680,ple,adère,0
33681,ple,adères,0
33682,ple,let[VB],0
33683,ple,aison,0
33684,ple,at[VB],0
33685,ple,},0
33686,ple,otins,0
33687,ple,ex,0
33688,ple,iqu[VB],0
33689,ple,bles,0
33690,ple,ign[VB],0
33691,ple,ut[VB],0
33692,ple,}[VB],0
33693,ple,escences,0
33694,ple,it[VB],0
33695,ple,aux1,0
33696,ple,et[VB],0
33697,ple,oyant,0
33698,ple,oyante,0
33699,ple,aient,0
33700,ple,oy,0
33701,ple,ures3,0
33702,ple,aise,0
33703,ple,icide,0
33704,ple,eure,0
33705,ple,oline,0
33706,ple,issime,0
33707,ple,cul[VB],0
33708,ple,ieus,0
33709,ple,aul,0
33710,ple,bil,0
33711,ple,ané,0
33712,ple,m,0
33713,ple,eteux,0
33714,ple,eteaux,0
33715,ple,ichons,0
33716,ple,iau,0
33717,ple,arc,0
33718,ple,os[VB],0
33719,ple,énaire,0
33720,ple,atur,0
33721,ple,oit,0
33722,ple,oit[VB],0
33723,ple,illarde,0
33724,ple,igu[VB],0
33725,ple,ig[VB],0
33726,ple,oi[VB],0
33727,ple,isson,0
33728,ple,oyantes,0
33729,ple,ul[VB],0
33730,ple,lur[VB],0
33731,ple,iér,0
33732,ple,ilent,0
33733,ple,ique2,0
33734,ple,et1,0
33735,ple,ûre,0
33736,ple,ûres,0
33737,ple,illé,8
33738,ple,sant,0
33739,ple,ait,0
33740,ple,ement[VB],0
33741,ple,ass[VB],0
33742,ple,ci[VB],0
33743,ple,ad[VB],0
33744,ple,acé,0
33745,ple,ifér[VB],0
33746,ple,ab,0
33747,ple,a,0
33748,ple,ad,0
33749,ple,ambi,0
33750,ple,anté,0
33751,ple,co,0
33752,ple,com,0
33753,ple,con,0
33754,ple,dé,0
33755,ple,é,0
33756,ple,in,0
33757,ple,mé,0
33758,ple,mi,0
33759,ple,ob,0
33760,ple,pan,0
33761,ple,pour,0
33762,ple,pré,0
33763,ple,pro,0
33764,ple,re,0
33765,ple,rétro,0
33766,ple,sau,0
33767,ple,sous,0
33768,ple,soubre,0
33769,ple,sub,0
33770,ple,sur,0
33771,ple,sus,0
33772,ple,syn,0
33773,ple,trans,0
33774,ple,tri,0
33775,ple,ultra,0
33776,ple,uni,0
33777,ple,ver,0
33778,ple,vi,0
33779,ple,ana,0
33780,ple,anti,0
33781,ple,apo,0
33782,ple,arch,0
33783,ple,archi,0
33784,ple,au,0
33785,ple,bi,0
33786,ple,bis,0
33787,ple,contre,0
33788,ple,dia,0
33789,ple,dys,0
33790,ple,entre,0
33791,ple,épi,0
33792,ple,eu,0
33793,ple,extra,0
33794,ple,hémi,0
33795,ple,hyper,0
33796,ple,hypo,0
33797,ple,infra,0
33798,ple,inter,0
33799,ple,juxta,0
33800,ple,mono,0
33801,ple,par,0
33802,ple,para,0
33803,ple,pén,0
33804,ple,per,0
33805,ple,péri,0
33806,ple,post,0
33807,ple,sé,0
33808,ple,super,0
33809,ple,su,0
33810,ple,tres,0
33811,ars,is[VB],0
33812,ars,acle,0
33813,ars,end,0
33814,ars,esse,0
33815,ars,ouille,0
33816,ars,âtre,0
33817,ars,otte,0
33818,ars,aume,0
33819,ars,oche,0
33820,ars,ifi[VB],0
33821,ars,lège,0
33822,ars,aud,0
33823,ars,etés,0
33824,ars,igaud,0
33825,ars,erelle,0
33826,ars,iller,0
33827,ars,ario,0
33828,ars,ifique,0
33829,ars,eresse,0
33830,ars,émie,0
33831,ars,acre,0
33832,ars,ifère,0
33833,ars,ol[VB],0
33834,ars,ar,0
33835,ars,ate,0
33836,ars,ore,0
33837,ars,ell,0
33838,ars,ise,0
33839,ars,ir,0
33840,ars,ème,0
33841,ars,in[VB],0
33842,ars,atie,0
33843,ars,iques2,0
33844,ars,inet,0
33845,ars,inière,0
33846,ars,estre,0
33847,ars,ce,0
33848,ars,aill[VB],0
33849,ars,ereau,0
33850,ars,oi,0
33851,ars,oie,0
33852,ars,oïd,0
33853,ars,atum,0
33854,ars,arienne,0
33855,ars,il[VB],0
33856,ars,bule,0
33857,ars,ble[VB],0
33858,ars,eron,0
33859,ars,oble,0
33860,ars,ois,0
33861,ars,sse,0
33862,ars,sses,0
33863,ars,s,0
33864,ars,éon,0
33865,ars,ach[VB],0
33866,ars,ais,0
33867,ars,[VB]},0
33868,ars,ément,0
33869,ars,é2,0
33870,ars,ot[VB],0
33871,ars,iche,0
33872,ars,isse,0
33873,ars,ill[VB],0
33874,ars,onn[VB],0
33875,ars,ott[VB],0
33876,ars,oure,0
33877,ars,crate,0
33878,ars,eton,0
33879,ars,vore,0
33880,ars,ième,0
33881,ars,as,0
33882,ars,en,0
33883,ars,èle,0
33884,ars,fi[VB],0
33885,ars,ment1,0
33886,ars,eret,0
33887,ars,el[VB],0
33888,ars,ell[VB],0
33889,ars,adère,0
33890,ars,adères,0
33891,ars,let[VB],0
33892,ars,aison,0
33893,ars,at[VB],0
33894,ars,},0
33895,ars,otins,0
33896,ars,ex,0
33897,ars,iqu[VB],0
33898,ars,bles,0
33899,ars,ign[VB],0
33900,ars,ut[VB],0
33901,ars,}[VB],0
33902,ars,escences,0
33903,ars,it[VB],0
33904,ars,aux1,0
33905,ars,et[VB],0
33906,ars,oyant,0
33907,ars,oyante,0
33908,ars,aient,0
33909,ars,oy,0
33910,ars,ures3,0
33911,ars,aise,0
33912,ars,icide,0
33913,ars,eure,0
33914,ars,oline,0
33915,ars,issime,0
33916,ars,cul[VB],0
33917,ars,ieus,0
33918,ars,aul,0
33919,ars,bil,0
33920,ars,ané,0
33921,ars,m,0
33922,ars,eteux,0
33923,ars,eteaux,0
33924,ars,ichons,0
33925,ars,iau,0
33926,ars,arc,0
33927,ars,os[VB],0
33928,ars,énaire,0
33929,ars,atur,0
33930,ars,oit,0
33931,ars,oit[VB],0
33932,ars,illarde,0
33933,ars,igu[VB],0
33934,ars,ig[VB],0
33935,ars,oi[VB],0
33936,ars,isson,0
33937,ars,oyantes,0
33938,ars,ul[VB],0
33939,ars,lur[VB],0
33940,ars,iér,0
33941,ars,ilent,0
33942,ars,ique2,0
33943,ars,et1,0
33944,ars,ûre,0
33945,ars,ûres,0
33946,ars,illé,0
33947,ars,sant,0
33948,ars,ait,0
33949,ars,ement[VB],0
33950,ars,ass[VB],0
33951,ars,ci[VB],0
33952,ars,ad[VB],0
33953,ars,acé,0
33954,ars,ifér[VB],0
33955,ars,ab,0
33956,ars,a,0
33957,ars,ad,0
33958,ars,ambi,0
33959,ars,anté,0
33960,ars,co,0
33961,ars,com,0
33962,ars,con,0
33963,ars,dé,0
33964,ars,é,0
33965,ars,in,0
33966,ars,mé,0
33967,ars,mi,0
33968,ars,ob,0
33969,ars,pan,0
33970,ars,pour,0
33971,ars,pré,0
33972,ars,pro,0
33973,ars,re,6
33974,ars,rétro,0
33975,ars,sau,0
33976,ars,sous,0
33977,ars,soubre,0
33978,ars,sub,0
33979,ars,sur,0
33980,ars,sus,0
33981,ars,syn,0
33982,ars,trans,0
33983,ars,tri,0
33984,ars,ultra,0
33985,ars,uni,0
33986,ars,ver,0
33987,ars,vi,0
33988,ars,ana,0
33989,ars,anti,0
33990,ars,apo,0
33991,ars,arch,0
33992,ars,archi,0
33993,ars,au,0
33994,ars,bi,0
33995,ars,bis,0
33996,ars,contre,0
33997,ars,dia,0
33998,ars,dys,0
33999,ars,entre,0
34000,ars,épi,0
34001,ars,eu,0
34002,ars,extra,0
34003,ars,hémi,0
34004,ars,hyper,0
34005,ars,hypo,0
34006,ars,infra,0
34007,ars,inter,0
34008,ars,juxta,0
34009,ars,mono,0
34010,ars,par,0
34011,ars,para,0
34012,ars,pén,0
34013,ars,per,0
34014,ars,péri,0
34015,ars,post,0
34016,ars,sé,0
34017,ars,super,0
34018,ars,su,0
34019,ars,tres,0
34020,is[VB],acle,0
34021,is[VB],end,0
34022,is[VB],esse,3
34023,is[VB],ouille,0
34024,is[VB],âtre,0
34025,is[VB],otte,0
34026,is[VB],aume,0
34027,is[VB],oche,0
34028,is[VB],ifi[VB],83
34029,is[VB],lège,17
34030,is[VB],aud,0
34031,is[VB],etés,0
34032,is[VB],igaud,0
34033,is[VB],erelle,0
34034,is[VB],iller,0
34035,is[VB],ario,0
34036,is[VB],ifique,0
34037,is[VB],eresse,0
34038,is[VB],émie,0
34039,is[VB],acre,0
34040,is[VB],ifère,22
34041,is[VB],ol[VB],0
34042,is[VB],ar,25
34043,is[VB],ate,28
34044,is[VB],ore,126
34045,is[VB],ell,0
34046,is[VB],ise,3
34047,is[VB],ir,0
34048,is[VB],ème,0
34049,is[VB],in[VB],0
34050,is[VB],atie,0
34051,is[VB],iques2,13
34052,is[VB],inet,0
34053,is[VB],inière,0
34054,is[VB],estre,0
34055,is[VB],ce,0
34056,is[VB],aill[VB],0
34057,is[VB],ereau,0
34058,is[VB],oi,0
34059,is[VB],oie,0
34060,is[VB],oïd,0
34061,is[VB],atum,0
34062,is[VB],arienne,0
34063,is[VB],il[VB],0
34064,is[VB],bule,0
34065,is[VB],ble[VB],0
34066,is[VB],eron,0
34067,is[VB],oble,0
34068,is[VB],ois,90
34069,is[VB],sse,0
34070,is[VB],sses,0
34071,is[VB],s,0
34072,is[VB],éon,0
34073,is[VB],ach[VB],0
34074,is[VB],ais,0
34075,is[VB],[VB]},0
34076,is[VB],ément,40
34077,is[VB],é2,0
34078,is[VB],ot[VB],0
34079,is[VB],iche,0
34080,is[VB],isse,0
34081,is[VB],ill[VB],0
34082,is[VB],onn[VB],0
34083,is[VB],ott[VB],0
34084,is[VB],oure,0
34085,is[VB],crate,0
34086,is[VB],eton,0
34087,is[VB],vore,0
34088,is[VB],ième,3
34089,is[VB],as,92
34090,is[VB],en,30
34091,is[VB],èle,0
34092,is[VB],fi[VB],0
34093,is[VB],ment1,0
34094,is[VB],eret,0
34095,is[VB],el[VB],0
34096,is[VB],ell[VB],0
34097,is[VB],adère,0
34098,is[VB],adères,0
34099,is[VB],let[VB],0
34100,is[VB],aison,0
34101,is[VB],at[VB],0
34102,is[VB],},0
34103,is[VB],otins,0
34104,is[VB],ex,0
34105,is[VB],iqu[VB],0
34106,is[VB],bles,0
34107,is[VB],ign[VB],0
34108,is[VB],ut[VB],0
34109,is[VB],}[VB],0
34110,is[VB],escences,0
34111,is[VB],it[VB],0
34112,is[VB],aux1,0
34113,is[VB],et[VB],15
34114,is[VB],oyant,0
34115,is[VB],oyante,0
34116,is[VB],aient,0
34117,is[VB],oy,0
34118,is[VB],ures3,0
34119,is[VB],aise,0
34120,is[VB],icide,0
34121,is[VB],eure,0
34122,is[VB],oline,0
34123,is[VB],issime,10
34124,is[VB],cul[VB],0
34125,is[VB],ieus,0
34126,is[VB],aul,0
34127,is[VB],bil,0
34128,is[VB],ané,0
34129,is[VB],m,0
34130,is[VB],eteux,0
34131,is[VB],eteaux,0
34132,is[VB],ichons,0
34133,is[VB],iau,11
34134,is[VB],arc,0
34135,is[VB],os[VB],0
34136,is[VB],énaire,0
34137,is[VB],atur,4
34138,is[VB],oit,0
34139,is[VB],oit[VB],0
34140,is[VB],illarde,0
34141,is[VB],igu[VB],0
34142,is[VB],ig[VB],0
34143,is[VB],oi[VB],0
34144,is[VB],isson,0
34145,is[VB],oyantes,0
34146,is[VB],ul[VB],0
34147,is[VB],lur[VB],0
34148,is[VB],iér,0
34149,is[VB],ilent,0
34150,is[VB],ique2,0
34151,is[VB],et1,0
34152,is[VB],ûre,0
34153,is[VB],ûres,0
34154,is[VB],illé,0
34155,is[VB],sant,0
34156,is[VB],ait,0
34157,is[VB],ement[VB],0
34158,is[VB],ass[VB],0
34159,is[VB],ci[VB],0
34160,is[VB],ad[VB],0
34161,is[VB],acé,0
34162,is[VB],ifér[VB],11
34163,is[VB],ab,0
34164,is[VB],a,218
34165,is[VB],ad,0
34166,is[VB],ambi,38
34167,is[VB],anté,0
34168,is[VB],co,0
34169,is[VB],com,0
34170,is[VB],con,73
34171,is[VB],dé,539
34172,is[VB],é,40
34173,is[VB],in,1134
34174,is[VB],mé,0
34175,is[VB],mi,0
34176,is[VB],ob,0
34177,is[VB],pan,0
34178,is[VB],pour,34
34179,is[VB],pré,247
34180,is[VB],pro,0
34181,is[VB],re,317
34182,is[VB],rétro,34
34183,is[VB],sau,0
34184,is[VB],sous,0
34185,is[VB],soubre,0
34186,is[VB],sub,0
34187,is[VB],sur,270
34188,is[VB],sus,0
34189,is[VB],syn,53
34190,is[VB],trans,0
34191,is[VB],tri,0
34192,is[VB],ultra,46
34193,is[VB],uni,0
34194,is[VB],ver,0
34195,is[VB],vi,0
34196,is[VB],ana,0
34197,is[VB],anti,64
34198,is[VB],apo,0
34199,is[VB],arch,0
34200,is[VB],archi,0
34201,is[VB],au,0
34202,is[VB],bi,3
34203,is[VB],bis,0
34204,is[VB],contre,63
34205,is[VB],dia,0
34206,is[VB],dys,0
34207,is[VB],entre,34
34208,is[VB],épi,0
34209,is[VB],eu,0
34210,is[VB],extra,0
34211,is[VB],hémi,0
34212,is[VB],hyper,0
34213,is[VB],hypo,0
34214,is[VB],infra,0
34215,is[VB],inter,0
34216,is[VB],juxta,0
34217,is[VB],mono,0
34218,is[VB],par,30
34219,is[VB],para,0
34220,is[VB],pén,0
34221,is[VB],per,0
34222,is[VB],péri,0
34223,is[VB],post,0
34224,is[VB],sé,0
34225,is[VB],super,34
34226,is[VB],su,0
34227,is[VB],tres,0
34228,acle,end,0
34229,acle,esse,0
34230,acle,ouille,0
34231,acle,âtre,0
34232,acle,otte,0
34233,acle,aume,0
34234,acle,oche,0
34235,acle,ifi[VB],0
34236,acle,lège,0
34237,acle,aud,0
34238,acle,etés,0
34239,acle,igaud,0
34240,acle,erelle,0
34241,acle,iller,0
34242,acle,ario,0
34243,acle,ifique,0
34244,acle,eresse,0
34245,acle,émie,0
34246,acle,acre,0
34247,acle,ifère,0
34248,acle,ol[VB],0
34249,acle,ar,0
34250,acle,ate,0
34251,acle,ore,0
34252,acle,ell,0
34253,acle,ise,0
34254,acle,ir,0
34255,acle,ème,0
34256,acle,in[VB],0
34257,acle,atie,0
34258,acle,iques2,0
34259,acle,inet,0
34260,acle,inière,0
34261,acle,estre,0
34262,acle,ce,0
34263,acle,aill[VB],0
34264,acle,ereau,0
34265,acle,oi,0
34266,acle,oie,0
34267,acle,oïd,0
34268,acle,atum,0
34269,acle,arienne,0
34270,acle,il[VB],0
34271,acle,bule,0
34272,acle,ble[VB],0
34273,acle,eron,0
34274,acle,oble,0
34275,acle,ois,0
34276,acle,sse,0
34277,acle,sses,0
34278,acle,s,0
34279,acle,éon,0
34280,acle,ach[VB],0
34281,acle,ais,0
34282,acle,[VB]},0
34283,acle,ément,0
34284,acle,é2,0
34285,acle,ot[VB],0
34286,acle,iche,0
34287,acle,isse,0
34288,acle,ill[VB],0
34289,acle,onn[VB],0
34290,acle,ott[VB],0
34291,acle,oure,0
34292,acle,crate,0
34293,acle,eton,0
34294,acle,vore,0
34295,acle,ième,0
34296,acle,as,0
34297,acle,en,0
34298,acle,èle,0
34299,acle,fi[VB],0
34300,acle,ment1,0
34301,acle,eret,0
34302,acle,el[VB],0
34303,acle,ell[VB],0
34304,acle,adère,0
34305,acle,adères,0
34306,acle,let[VB],0
34307,acle,aison,0
34308,acle,at[VB],0
34309,acle,},0
34310,acle,otins,0
34311,acle,ex,0
34312,acle,iqu[VB],0
34313,acle,bles,0
34314,acle,ign[VB],0
34315,acle,ut[VB],0
34316,acle,}[VB],0
34317,acle,escences,0
34318,acle,it[VB],0
34319,acle,aux1,0
34320,acle,et[VB],0
34321,acle,oyant,0
34322,acle,oyante,0
34323,acle,aient,0
34324,acle,oy,0
34325,acle,ures3,0
34326,acle,aise,0
34327,acle,icide,0
34328,acle,eure,0
34329,acle,oline,0
34330,acle,issime,0
34331,acle,cul[VB],0
34332,acle,ieus,0
34333,acle,aul,0
34334,acle,bil,0
34335,acle,ané,0
34336,acle,m,0
34337,acle,eteux,0
34338,acle,eteaux,0
34339,acle,ichons,0
34340,acle,iau,0
34341,acle,arc,0
34342,acle,os[VB],0
34343,acle,énaire,0
34344,acle,atur,0
34345,acle,oit,0
34346,acle,oit[VB],0
34347,acle,illarde,0
34348,acle,igu[VB],0
34349,acle,ig[VB],0
34350,acle,oi[VB],0
34351,acle,isson,0
34352,acle,oyantes,0
34353,acle,ul[VB],0
34354,acle,lur[VB],0
34355,acle,iér,0
34356,acle,ilent,0
34357,acle,ique2,0
34358,acle,et1,0
34359,acle,ûre,0
34360,acle,ûres,0
34361,acle,illé,0
34362,acle,sant,0
34363,acle,ait,0
34364,acle,ement[VB],0
34365,acle,ass[VB],0
34366,acle,ci[VB],0
34367,acle,ad[VB],0
34368,acle,acé,0
34369,acle,ifér[VB],0
34370,acle,ab,0
34371,acle,a,0
34372,acle,ad,0
34373,acle,ambi,0
34374,acle,anté,0
34375,acle,co,0
34376,acle,com,0
34377,acle,con,0
34378,acle,dé,0
34379,acle,é,0
34380,acle,in,24
34381,acle,mé,0
34382,acle,mi,0
34383,acle,ob,0
34384,acle,pan,0
34385,acle,pour,0
34386,acle,pré,0
34387,acle,pro,0
34388,acle,re,0
34389,acle,rétro,0
34390,acle,sau,0
34391,acle,sous,0
34392,acle,soubre,0
34393,acle,sub,0
34394,acle,sur,0
34395,acle,sus,0
34396,acle,syn,0
34397,acle,trans,0
34398,acle,tri,0
34399,acle,ultra,0
34400,acle,uni,0
34401,acle,ver,0
34402,acle,vi,0
34403,acle,ana,0
34404,acle,anti,0
34405,acle,apo,0
34406,acle,arch,0
34407,acle,archi,0
34408,acle,au,0
34409,acle,bi,0
34410,acle,bis,0
34411,acle,contre,0
34412,acle,dia,0
34413,acle,dys,0
34414,acle,entre,0
34415,acle,épi,0
34416,acle,eu,0
34417,acle,extra,0
34418,acle,hémi,0
34419,acle,hyper,0
34420,acle,hypo,0
34421,acle,infra,0
34422,acle,inter,0
34423,acle,juxta,0
34424,acle,mono,0
34425,acle,par,0
34426,acle,para,0
34427,acle,pén,0
34428,acle,per,0
34429,acle,péri,0
34430,acle,post,0
34431,acle,sé,0
34432,acle,super,0
34433,acle,su,0
34434,acle,tres,0
34435,end,esse,0
34436,end,ouille,0
34437,end,âtre,0
34438,end,otte,0
34439,end,aume,0
34440,end,oche,0
34441,end,ifi[VB],0
34442,end,lège,0
34443,end,aud,0
34444,end,etés,0
34445,end,igaud,0
34446,end,erelle,0
34447,end,iller,0
34448,end,ario,0
34449,end,ifique,0
34450,end,eresse,0
34451,end,émie,0
34452,end,acre,0
34453,end,ifère,0
34454,end,ol[VB],0
34455,end,ar,0
34456,end,ate,0
34457,end,ore,0
34458,end,ell,0
34459,end,ise,0
34460,end,ir,0
34461,end,ème,0
34462,end,in[VB],0
34463,end,atie,0
34464,end,iques2,0
34465,end,inet,0
34466,end,inière,0
34467,end,estre,0
34468,end,ce,0
34469,end,aill[VB],0
34470,end,ereau,0
34471,end,oi,0
34472,end,oie,0
34473,end,oïd,0
34474,end,atum,0
34475,end,arienne,0
34476,end,il[VB],0
34477,end,bule,0
34478,end,ble[VB],0
34479,end,eron,0
34480,end,oble,0
34481,end,ois,0
34482,end,sse,0
34483,end,sses,0
34484,end,s,0
34485,end,éon,0
34486,end,ach[VB],0
34487,end,ais,0
34488,end,[VB]},0
34489,end,ément,0
34490,end,é2,0
34491,end,ot[VB],0
34492,end,iche,0
34493,end,isse,0
34494,end,ill[VB],0
34495,end,onn[VB],0
34496,end,ott[VB],0
34497,end,oure,0
34498,end,crate,0
34499,end,eton,0
34500,end,vore,0
34501,end,ième,0
34502,end,as,0
34503,end,en,0
34504,end,èle,0
34505,end,fi[VB],0
34506,end,ment1,0
34507,end,eret,0
34508,end,el[VB],0
34509,end,ell[VB],0
34510,end,adère,0
34511,end,adères,0
34512,end,let[VB],0
34513,end,aison,0
34514,end,at[VB],0
34515,end,},0
34516,end,otins,0
34517,end,ex,0
34518,end,iqu[VB],0
34519,end,bles,0
34520,end,ign[VB],0
34521,end,ut[VB],0
34522,end,}[VB],0
34523,end,escences,0
34524,end,it[VB],0
34525,end,aux1,0
34526,end,et[VB],0
34527,end,oyant,0
34528,end,oyante,0
34529,end,aient,0
34530,end,oy,0
34531,end,ures3,0
34532,end,aise,0
34533,end,icide,0
34534,end,eure,0
34535,end,oline,0
34536,end,issime,0
34537,end,cul[VB],0
34538,end,ieus,0
34539,end,aul,0
34540,end,bil,0
34541,end,ané,0
34542,end,m,0
34543,end,eteux,0
34544,end,eteaux,0
34545,end,ichons,0
34546,end,iau,0
34547,end,arc,0
34548,end,os[VB],0
34549,end,énaire,0
34550,end,atur,0
34551,end,oit,0
34552,end,oit[VB],0
34553,end,illarde,0
34554,end,igu[VB],0
34555,end,ig[VB],0
34556,end,oi[VB],0
34557,end,isson,0
34558,end,oyantes,0
34559,end,ul[VB],0
34560,end,lur[VB],0
34561,end,iér,0
34562,end,ilent,0
34563,end,ique2,0
34564,end,et1,0
34565,end,ûre,0
34566,end,ûres,0
34567,end,illé,0
34568,end,sant,0
34569,end,ait,0
34570,end,ement[VB],0
34571,end,ass[VB],0
34572,end,ci[VB],0
34573,end,ad[VB],0
34574,end,acé,0
34575,end,ifér[VB],0
34576,end,ab,0
34577,end,a,0
34578,end,ad,0
34579,end,ambi,0
34580,end,anté,0
34581,end,co,0
34582,end,com,0
34583,end,con,0
34584,end,dé,0
34585,end,é,0
34586,end,in,64
34587,end,mé,0
34588,end,mi,0
34589,end,ob,0
34590,end,pan,0
34591,end,pour,0
34592,end,pré,0
34593,end,pro,0
34594,end,re,0
34595,end,rétro,0
34596,end,sau,0
34597,end,sous,0
34598,end,soubre,0
34599,end,sub,0
34600,end,sur,0
34601,end,sus,0
34602,end,syn,0
34603,end,trans,0
34604,end,tri,0
34605,end,ultra,0
34606,end,uni,0
34607,end,ver,0
34608,end,vi,0
34609,end,ana,0
34610,end,anti,0
34611,end,apo,0
34612,end,arch,0
34613,end,archi,0
34614,end,au,0
34615,end,bi,0
34616,end,bis,0
34617,end,contre,0
34618,end,dia,0
34619,end,dys,0
34620,end,entre,0
34621,end,épi,0
34622,end,eu,0
34623,end,extra,0
34624,end,hémi,0
34625,end,hyper,0
34626,end,hypo,0
34627,end,infra,0
34628,end,inter,0
34629,end,juxta,0
34630,end,mono,0
34631,end,par,0
34632,end,para,0
34633,end,pén,0
34634,end,per,0
34635,end,péri,0
34636,end,post,0
34637,end,sé,0
34638,end,super,0
34639,end,su,0
34640,end,tres,0
34641,esse,ouille,0
34642,esse,âtre,0
34643,esse,otte,0
34644,esse,aume,0
34645,esse,oche,0
34646,esse,ifi[VB],18
34647,esse,lège,0
34648,esse,aud,38
34649,esse,etés,13
34650,esse,igaud,0
34651,esse,erelle,0
34652,esse,iller,0
34653,esse,ario,0
34654,esse,ifique,0
34655,esse,eresse,0
34656,esse,émie,0
34657,esse,acre,0
34658,esse,ifère,0
34659,esse,ol[VB],0
34660,esse,ar,0
34661,esse,ate,0
34662,esse,ore,0
34663,esse,ell,0
34664,esse,ise,4
34665,esse,ir,0
34666,esse,ème,0
34667,esse,in[VB],0
34668,esse,atie,0
34669,esse,iques2,0
34670,esse,inet,0
34671,esse,inière,0
34672,esse,estre,0
34673,esse,ce,0
34674,esse,aill[VB],0
34675,esse,ereau,0
34676,esse,oi,0
34677,esse,oie,0
34678,esse,oïd,0
34679,esse,atum,0
34680,esse,arienne,0
34681,esse,il[VB],0
34682,esse,bule,0
34683,esse,ble[VB],0
34684,esse,eron,0
34685,esse,oble,0
34686,esse,ois,0
34687,esse,sse,0
34688,esse,sses,0
34689,esse,s,0
34690,esse,éon,0
34691,esse,ach[VB],0
34692,esse,ais,0
34693,esse,[VB]},0
34694,esse,ément,0
34695,esse,é2,0
34696,esse,ot[VB],0
34697,esse,iche,0
34698,esse,isse,0
34699,esse,ill[VB],0
34700,esse,onn[VB],0
34701,esse,ott[VB],0
34702,esse,oure,0
34703,esse,crate,0
34704,esse,eton,0
34705,esse,vore,0
34706,esse,ième,0
34707,esse,as,4
34708,esse,en,65
34709,esse,èle,0
34710,esse,fi[VB],0
34711,esse,ment1,0
34712,esse,eret,0
34713,esse,el[VB],0
34714,esse,ell[VB],0
34715,esse,adère,0
34716,esse,adères,0
34717,esse,let[VB],0
34718,esse,aison,0
34719,esse,at[VB],0
34720,esse,},0
34721,esse,otins,4
34722,esse,ex,23
34723,esse,iqu[VB],0
34724,esse,bles,0
34725,esse,ign[VB],0
34726,esse,ut[VB],0
34727,esse,}[VB],0
34728,esse,escences,0
34729,esse,it[VB],0
34730,esse,aux1,0
34731,esse,et[VB],0
34732,esse,oyant,0
34733,esse,oyante,0
34734,esse,aient,0
34735,esse,oy,0
34736,esse,ures3,0
34737,esse,aise,0
34738,esse,icide,0
34739,esse,eure,0
34740,esse,oline,0
34741,esse,issime,5
34742,esse,cul[VB],0
34743,esse,ieus,0
34744,esse,aul,0
34745,esse,bil,0
34746,esse,ané,0
34747,esse,m,0
34748,esse,eteux,0
34749,esse,eteaux,0
34750,esse,ichons,0
34751,esse,iau,0
34752,esse,arc,0
34753,esse,os[VB],0
34754,esse,énaire,0
34755,esse,atur,0
34756,esse,oit,0
34757,esse,oit[VB],0
34758,esse,illarde,0
34759,esse,igu[VB],0
34760,esse,ig[VB],0
34761,esse,oi[VB],0
34762,esse,isson,0
34763,esse,oyantes,0
34764,esse,ul[VB],0
34765,esse,lur[VB],0
34766,esse,iér,0
34767,esse,ilent,0
34768,esse,ique2,0
34769,esse,et1,0
34770,esse,ûre,0
34771,esse,ûres,0
34772,esse,illé,0
34773,esse,sant,0
34774,esse,ait,0
34775,esse,ement[VB],0
34776,esse,ass[VB],0
34777,esse,ci[VB],0
34778,esse,ad[VB],0
34779,esse,acé,0
34780,esse,ifér[VB],0
34781,esse,ab,0
34782,esse,a,289
34783,esse,ad,0
34784,esse,ambi,0
34785,esse,anté,0
34786,esse,co,0
34787,esse,com,0
34788,esse,con,0
34789,esse,dé,27
34790,esse,é,62
34791,esse,in,287
34792,esse,mé,0
34793,esse,mi,0
34794,esse,ob,0
34795,esse,pan,0
34796,esse,pour,0
34797,esse,pré,0
34798,esse,pro,0
34799,esse,re,202
34800,esse,rétro,0
34801,esse,sau,0
34802,esse,sous,4
34803,esse,soubre,0
34804,esse,sub,0
34805,esse,sur,0
34806,esse,sus,0
34807,esse,syn,0
34808,esse,trans,0
34809,esse,tri,0
34810,esse,ultra,0
34811,esse,uni,0
34812,esse,ver,0
34813,esse,vi,3
34814,esse,ana,0
34815,esse,anti,0
34816,esse,apo,0
34817,esse,arch,0
34818,esse,archi,3
34819,esse,au,0
34820,esse,bi,0
34821,esse,bis,0
34822,esse,contre,3
34823,esse,dia,0
34824,esse,dys,0
34825,esse,entre,0
34826,esse,épi,0
34827,esse,eu,0
34828,esse,extra,0
34829,esse,hémi,0
34830,esse,hyper,0
